sample_index,wine_type,attr_key,attr_value,quality_raw,quality_class_str,quality_class
4256,white,residual sugar,5.1,5.0,medium,1
4256,white,chlorides,0.051,5.0,medium,1
4256,white,free sulfur dioxide,16.0,5.0,medium,1
4256,white,total sulfur dioxide,119.0,5.0,medium,1
4256,white,density,0.99416,5.0,medium,1
4256,white,pH,3.15,5.0,medium,1
4256,white,sulphates,0.41,5.0,medium,1
4256,white,alcohol,9.2,5.0,medium,1
4257,white,fixed acidity,5.8,5.0,medium,1
4257,white,volatile acidity,0.32,5.0,medium,1
4257,white,citric acid,0.23,5.0,medium,1
4257,white,residual sugar,1.5,5.0,medium,1
4257,white,chlorides,0.033,5.0,medium,1
4257,white,free sulfur dioxide,39.0,5.0,medium,1
4257,white,total sulfur dioxide,121.0,5.0,medium,1
4257,white,density,0.9887,5.0,medium,1
4257,white,pH,2.96,5.0,medium,1
4257,white,sulphates,0.35,5.0,medium,1
4257,white,alcohol,12.0,5.0,medium,1
4258,white,fixed acidity,5.8,6.0,medium,1
4258,white,volatile acidity,0.3,6.0,medium,1
4258,white,citric acid,0.23,6.0,medium,1
4258,white,residual sugar,1.5,6.0,medium,1
4258,white,chlorides,0.034,6.0,medium,1
4258,white,free sulfur dioxide,37.0,6.0,medium,1
4258,white,total sulfur dioxide,121.0,6.0,medium,1
4258,white,density,0.98871,6.0,medium,1
4258,white,pH,2.96,6.0,medium,1
4258,white,sulphates,0.34,6.0,medium,1
4258,white,alcohol,12.1,6.0,medium,1
4259,white,fixed acidity,3.8,6.0,medium,1
4259,white,volatile acidity,0.31,6.0,medium,1
4259,white,citric acid,0.02,6.0,medium,1
4259,white,residual sugar,11.1,6.0,medium,1
4259,white,chlorides,0.036,6.0,medium,1
4259,white,free sulfur dioxide,20.0,6.0,medium,1
4259,white,total sulfur dioxide,114.0,6.0,medium,1
4259,white,density,0.99248,6.0,medium,1
4259,white,pH,3.75,6.0,medium,1
4259,white,sulphates,0.44,6.0,medium,1
4259,white,alcohol,12.4,6.0,medium,1
4260,white,fixed acidity,6.2,6.0,medium,1
4260,white,volatile acidity,0.36,6.0,medium,1
4260,white,citric acid,0.22,6.0,medium,1
4260,white,residual sugar,5.25,6.0,medium,1
4260,white,chlorides,0.038,6.0,medium,1
4260,white,free sulfur dioxide,44.0,6.0,medium,1
4260,white,total sulfur dioxide,145.0,6.0,medium,1
4260,white,density,0.99184,6.0,medium,1
4260,white,pH,3.22,6.0,medium,1
4260,white,sulphates,0.4,6.0,medium,1
4260,white,alcohol,11.2,6.0,medium,1
4261,white,fixed acidity,6.0,7.0,high,2
4261,white,volatile acidity,0.31,7.0,high,2
4261,white,citric acid,0.27,7.0,high,2
4261,white,residual sugar,2.3,7.0,high,2
4261,white,chlorides,0.042,7.0,high,2
4261,white,free sulfur dioxide,19.0,7.0,high,2
4261,white,total sulfur dioxide,120.0,7.0,high,2
4261,white,density,0.98952,7.0,high,2
4261,white,pH,3.32,7.0,high,2
4261,white,sulphates,0.41,7.0,high,2
4261,white,alcohol,12.7,7.0,high,2
4262,white,fixed acidity,6.9,6.0,medium,1
4262,white,volatile acidity,0.52,6.0,medium,1
4262,white,citric acid,0.54,6.0,medium,1
4262,white,residual sugar,7.9,6.0,medium,1
4262,white,chlorides,0.036,6.0,medium,1
4262,white,free sulfur dioxide,23.0,6.0,medium,1
4262,white,total sulfur dioxide,169.0,6.0,medium,1
4262,white,density,0.99267,6.0,medium,1
4262,white,pH,3.26,6.0,medium,1
4262,white,sulphates,0.47,6.0,medium,1
4262,white,alcohol,12.2,6.0,medium,1
4263,white,fixed acidity,7.0,6.0,medium,1
4263,white,volatile acidity,0.55,6.0,medium,1
4263,white,citric acid,0.05,6.0,medium,1
4263,white,residual sugar,8.0,6.0,medium,1
4263,white,chlorides,0.036,6.0,medium,1
4263,white,free sulfur dioxide,19.0,6.0,medium,1
4263,white,total sulfur dioxide,164.0,6.0,medium,1
4263,white,density,0.99269,6.0,medium,1
4263,white,pH,3.26,6.0,medium,1
4263,white,sulphates,0.46,6.0,medium,1
4263,white,alcohol,12.2,6.0,medium,1
4264,white,fixed acidity,5.8,6.0,medium,1
4264,white,volatile acidity,0.2,6.0,medium,1
4264,white,citric acid,0.16,6.0,medium,1
4264,white,residual sugar,1.4,6.0,medium,1
4264,white,chlorides,0.042,6.0,medium,1
4264,white,free sulfur dioxide,44.0,6.0,medium,1
4264,white,total sulfur dioxide,99.0,6.0,medium,1
4264,white,density,0.98912,6.0,medium,1
4264,white,pH,3.23,6.0,medium,1
4264,white,sulphates,0.37,6.0,medium,1
4264,white,alcohol,12.2,6.0,medium,1
4265,white,fixed acidity,6.2,6.0,medium,1
4265,white,volatile acidity,0.36,6.0,medium,1
4265,white,citric acid,0.22,6.0,medium,1
4265,white,residual sugar,5.25,6.0,medium,1
4265,white,chlorides,0.038,6.0,medium,1
4265,white,free sulfur dioxide,44.0,6.0,medium,1
4265,white,total sulfur dioxide,145.0,6.0,medium,1
4265,white,density,0.99184,6.0,medium,1
4265,white,pH,3.22,6.0,medium,1
4265,white,sulphates,0.4,6.0,medium,1
4265,white,alcohol,11.2,6.0,medium,1
4266,white,fixed acidity,6.0,7.0,high,2
4266,white,volatile acidity,0.31,7.0,high,2
4266,white,citric acid,0.27,7.0,high,2
4266,white,residual sugar,2.3,7.0,high,2
4266,white,chlorides,0.042,7.0,high,2
4266,white,free sulfur dioxide,19.0,7.0,high,2
4266,white,total sulfur dioxide,120.0,7.0,high,2
4266,white,density,0.98952,7.0,high,2
4266,white,pH,3.32,7.0,high,2
4266,white,sulphates,0.41,7.0,high,2
4266,white,alcohol,12.7,7.0,high,2
4267,white,fixed acidity,6.0,7.0,high,2
4267,white,volatile acidity,0.29,7.0,high,2
4267,white,citric acid,0.27,7.0,high,2
4267,white,residual sugar,2.3,7.0,high,2
4267,white,chlorides,0.044,7.0,high,2
4267,white,free sulfur dioxide,20.0,7.0,high,2
4267,white,total sulfur dioxide,117.0,7.0,high,2
4267,white,density,0.9895,7.0,high,2
4267,white,pH,3.31,7.0,high,2
4267,white,sulphates,0.41,7.0,high,2
4267,white,alcohol,12.7,7.0,high,2
4268,white,fixed acidity,5.7,6.0,medium,1
4268,white,volatile acidity,0.22,6.0,medium,1
4268,white,citric acid,0.29,6.0,medium,1
4268,white,residual sugar,3.5,6.0,medium,1
4268,white,chlorides,0.04,6.0,medium,1
4268,white,free sulfur dioxide,27.0,6.0,medium,1
4268,white,total sulfur dioxide,146.0,6.0,medium,1
4268,white,density,0.98999,6.0,medium,1
4268,white,pH,3.17,6.0,medium,1
4268,white,sulphates,0.36,6.0,medium,1
4268,white,alcohol,12.1,6.0,medium,1
4269,white,fixed acidity,7.1,5.0,medium,1
4269,white,volatile acidity,0.46,5.0,medium,1
4269,white,citric acid,0.23,5.0,medium,1
4269,white,residual sugar,13.7,5.0,medium,1
4269,white,chlorides,0.045,5.0,medium,1
4269,white,free sulfur dioxide,44.0,5.0,medium,1
4269,white,total sulfur dioxide,192.0,5.0,medium,1
4269,white,density,0.9981,5.0,medium,1
4269,white,pH,3.11,5.0,medium,1
4269,white,sulphates,0.53,5.0,medium,1
4269,white,alcohol,9.4,5.0,medium,1
4270,white,fixed acidity,6.6,6.0,medium,1
4270,white,volatile acidity,0.21,6.0,medium,1
4270,white,citric acid,0.3,6.0,medium,1
4270,white,residual sugar,9.9,6.0,medium,1
4270,white,chlorides,0.041,6.0,medium,1
4270,white,free sulfur dioxide,64.0,6.0,medium,1
4270,white,total sulfur dioxide,174.0,6.0,medium,1
4270,white,density,0.995,6.0,medium,1
4270,white,pH,3.07,6.0,medium,1
4270,white,sulphates,0.5,6.0,medium,1
4270,white,alcohol,10.1,6.0,medium,1
4271,white,fixed acidity,6.9,5.0,medium,1
4271,white,volatile acidity,0.42,5.0,medium,1
4271,white,citric acid,0.2,5.0,medium,1
4271,white,residual sugar,15.4,5.0,medium,1
4271,white,chlorides,0.043,5.0,medium,1
4271,white,free sulfur dioxide,57.0,5.0,medium,1
4271,white,total sulfur dioxide,201.0,5.0,medium,1
4271,white,density,0.99848,5.0,medium,1
4271,white,pH,3.08,5.0,medium,1
4271,white,sulphates,0.54,5.0,medium,1
4271,white,alcohol,9.4,5.0,medium,1
4272,white,fixed acidity,5.7,6.0,medium,1
4272,white,volatile acidity,0.22,6.0,medium,1
4272,white,citric acid,0.2,6.0,medium,1
4272,white,residual sugar,16.0,6.0,medium,1
4272,white,chlorides,0.044,6.0,medium,1
4272,white,free sulfur dioxide,41.0,6.0,medium,1
4272,white,total sulfur dioxide,113.0,6.0,medium,1
4272,white,density,0.99862,6.0,medium,1
4272,white,pH,3.22,6.0,medium,1
4272,white,sulphates,0.46,6.0,medium,1
4272,white,alcohol,8.9,6.0,medium,1
4273,white,fixed acidity,5.7,6.0,medium,1
4273,white,volatile acidity,0.22,6.0,medium,1
4273,white,citric acid,0.2,6.0,medium,1
4273,white,residual sugar,16.0,6.0,medium,1
4273,white,chlorides,0.044,6.0,medium,1
4273,white,free sulfur dioxide,41.0,6.0,medium,1
4273,white,total sulfur dioxide,113.0,6.0,medium,1
4273,white,density,0.99862,6.0,medium,1
4273,white,pH,3.22,6.0,medium,1
4273,white,sulphates,0.46,6.0,medium,1
4273,white,alcohol,8.9,6.0,medium,1
4274,white,fixed acidity,5.7,6.0,medium,1
4274,white,volatile acidity,0.22,6.0,medium,1
4274,white,citric acid,0.2,6.0,medium,1
4274,white,residual sugar,16.0,6.0,medium,1
4274,white,chlorides,0.044,6.0,medium,1
4274,white,free sulfur dioxide,41.0,6.0,medium,1
4274,white,total sulfur dioxide,113.0,6.0,medium,1
4274,white,density,0.99862,6.0,medium,1
4274,white,pH,3.22,6.0,medium,1
4274,white,sulphates,0.46,6.0,medium,1
4274,white,alcohol,8.9,6.0,medium,1
4275,white,fixed acidity,5.7,6.0,medium,1
4275,white,volatile acidity,0.22,6.0,medium,1
4275,white,citric acid,0.2,6.0,medium,1
4275,white,residual sugar,16.0,6.0,medium,1
4275,white,chlorides,0.044,6.0,medium,1
4275,white,free sulfur dioxide,41.0,6.0,medium,1
4275,white,total sulfur dioxide,113.0,6.0,medium,1
4275,white,density,0.99862,6.0,medium,1
4275,white,pH,3.22,6.0,medium,1
4275,white,sulphates,0.46,6.0,medium,1
4275,white,alcohol,8.9,6.0,medium,1
4276,white,fixed acidity,5.2,7.0,high,2
4276,white,volatile acidity,0.31,7.0,high,2
4276,white,citric acid,0.2,7.0,high,2
4276,white,residual sugar,2.4,7.0,high,2
4276,white,chlorides,0.027,7.0,high,2
4276,white,free sulfur dioxide,27.0,7.0,high,2
4276,white,total sulfur dioxide,117.0,7.0,high,2
4276,white,density,0.98886,7.0,high,2
4276,white,pH,3.56,7.0,high,2
4276,white,sulphates,0.45,7.0,high,2
4276,white,alcohol,13.0,7.0,high,2
4277,white,fixed acidity,7.2,5.0,medium,1
4277,white,volatile acidity,0.22,5.0,medium,1
4277,white,citric acid,0.35,5.0,medium,1
4277,white,residual sugar,5.5,5.0,medium,1
4277,white,chlorides,0.054,5.0,medium,1
4277,white,free sulfur dioxide,37.0,5.0,medium,1
4277,white,total sulfur dioxide,183.0,5.0,medium,1
4277,white,density,0.99474,5.0,medium,1
4277,white,pH,3.08,5.0,medium,1
4277,white,sulphates,0.5,5.0,medium,1
4277,white,alcohol,10.3,5.0,medium,1
4278,white,fixed acidity,5.6,4.0,low,0
4278,white,volatile acidity,0.18,4.0,low,0
4278,white,citric acid,0.29,4.0,low,0
4278,white,residual sugar,2.3,4.0,low,0
4278,white,chlorides,0.04,4.0,low,0
4278,white,free sulfur dioxide,5.0,4.0,low,0
4278,white,total sulfur dioxide,47.0,4.0,low,0
4278,white,density,0.99126,4.0,low,0
4278,white,pH,3.07,4.0,low,0
4278,white,sulphates,0.45,4.0,low,0
4278,white,alcohol,10.1,4.0,low,0
4279,white,fixed acidity,6.2,6.0,medium,1
4279,white,volatile acidity,0.24,6.0,medium,1
4279,white,citric acid,0.27,6.0,medium,1
4279,white,residual sugar,16.8,6.0,medium,1
4279,white,chlorides,0.04,6.0,medium,1
4279,white,free sulfur dioxide,48.0,6.0,medium,1
4279,white,total sulfur dioxide,129.0,6.0,medium,1
4279,white,density,0.99691,6.0,medium,1
4279,white,pH,3.23,6.0,medium,1
4279,white,sulphates,0.38,6.0,medium,1
4279,white,alcohol,10.5,6.0,medium,1
4280,white,fixed acidity,5.7,6.0,medium,1
4280,white,volatile acidity,0.22,6.0,medium,1
4280,white,citric acid,0.2,6.0,medium,1
4280,white,residual sugar,16.0,6.0,medium,1
4280,white,chlorides,0.044,6.0,medium,1
4280,white,free sulfur dioxide,41.0,6.0,medium,1
4280,white,total sulfur dioxide,113.0,6.0,medium,1
4280,white,density,0.99862,6.0,medium,1
4280,white,pH,3.22,6.0,medium,1
4280,white,sulphates,0.46,6.0,medium,1
4280,white,alcohol,8.9,6.0,medium,1
4281,white,fixed acidity,5.7,5.0,medium,1
4281,white,volatile acidity,0.26,5.0,medium,1
4281,white,citric acid,0.24,5.0,medium,1
4281,white,residual sugar,17.8,5.0,medium,1
4281,white,chlorides,0.059,5.0,medium,1
4281,white,free sulfur dioxide,23.0,5.0,medium,1
4281,white,total sulfur dioxide,124.0,5.0,medium,1
4281,white,density,0.99773,5.0,medium,1
4281,white,pH,3.3,5.0,medium,1
4281,white,sulphates,0.5,5.0,medium,1
4281,white,alcohol,10.1,5.0,medium,1
4282,white,fixed acidity,5.7,5.0,medium,1
4282,white,volatile acidity,0.26,5.0,medium,1
4282,white,citric acid,0.24,5.0,medium,1
4282,white,residual sugar,17.8,5.0,medium,1
4282,white,chlorides,0.059,5.0,medium,1
4282,white,free sulfur dioxide,23.0,5.0,medium,1
4282,white,total sulfur dioxide,124.0,5.0,medium,1
4282,white,density,0.99773,5.0,medium,1
4282,white,pH,3.3,5.0,medium,1
4282,white,sulphates,0.5,5.0,medium,1
4282,white,alcohol,10.1,5.0,medium,1
4283,white,fixed acidity,6.0,6.0,medium,1
4283,white,volatile acidity,0.2,6.0,medium,1
4283,white,citric acid,0.26,6.0,medium,1
4283,white,residual sugar,6.8,6.0,medium,1
4283,white,chlorides,0.049,6.0,medium,1
4283,white,free sulfur dioxide,22.0,6.0,medium,1
4283,white,total sulfur dioxide,93.0,6.0,medium,1
4283,white,density,0.9928,6.0,medium,1
4283,white,pH,3.15,6.0,medium,1
4283,white,sulphates,0.42,6.0,medium,1
4283,white,alcohol,11.0,6.0,medium,1
4284,white,fixed acidity,6.0,6.0,medium,1
4284,white,volatile acidity,0.2,6.0,medium,1
4284,white,citric acid,0.26,6.0,medium,1
4284,white,residual sugar,6.8,6.0,medium,1
4284,white,chlorides,0.049,6.0,medium,1
4284,white,free sulfur dioxide,22.0,6.0,medium,1
4284,white,total sulfur dioxide,93.0,6.0,medium,1
4284,white,density,0.9928,6.0,medium,1
4284,white,pH,3.15,6.0,medium,1
4284,white,sulphates,0.42,6.0,medium,1
4284,white,alcohol,11.0,6.0,medium,1
4285,white,fixed acidity,6.0,6.0,medium,1
4285,white,volatile acidity,0.2,6.0,medium,1
4285,white,citric acid,0.26,6.0,medium,1
4285,white,residual sugar,6.8,6.0,medium,1
4285,white,chlorides,0.049,6.0,medium,1
4285,white,free sulfur dioxide,22.0,6.0,medium,1
4285,white,total sulfur dioxide,93.0,6.0,medium,1
4285,white,density,0.9928,6.0,medium,1
4285,white,pH,3.15,6.0,medium,1
4285,white,sulphates,0.42,6.0,medium,1
4285,white,alcohol,11.0,6.0,medium,1
4286,white,fixed acidity,6.0,6.0,medium,1
4286,white,volatile acidity,0.2,6.0,medium,1
4286,white,citric acid,0.26,6.0,medium,1
4286,white,residual sugar,6.8,6.0,medium,1
4286,white,chlorides,0.049,6.0,medium,1
4286,white,free sulfur dioxide,22.0,6.0,medium,1
4286,white,total sulfur dioxide,93.0,6.0,medium,1
4286,white,density,0.9928,6.0,medium,1
4286,white,pH,3.15,6.0,medium,1
4286,white,sulphates,0.42,6.0,medium,1
4286,white,alcohol,11.0,6.0,medium,1
4287,white,fixed acidity,7.6,5.0,medium,1
4287,white,volatile acidity,0.28,5.0,medium,1
4287,white,citric acid,0.17,5.0,medium,1
4287,white,residual sugar,1.6,5.0,medium,1
4287,white,chlorides,0.046,5.0,medium,1
4287,white,free sulfur dioxide,28.0,5.0,medium,1
4287,white,total sulfur dioxide,117.0,5.0,medium,1
4287,white,density,0.99288,5.0,medium,1
4287,white,pH,3.08,5.0,medium,1
4287,white,sulphates,0.43,5.0,medium,1
4287,white,alcohol,10.0,5.0,medium,1
4288,white,fixed acidity,7.0,6.0,medium,1
4288,white,volatile acidity,0.2,6.0,medium,1
4288,white,citric acid,0.33,6.0,medium,1
4288,white,residual sugar,4.7,6.0,medium,1
4288,white,chlorides,0.03,6.0,medium,1
4288,white,free sulfur dioxide,25.0,6.0,medium,1
4288,white,total sulfur dioxide,76.0,6.0,medium,1
4288,white,density,0.99202,6.0,medium,1
4288,white,pH,2.88,6.0,medium,1
4288,white,sulphates,0.54,6.0,medium,1
4288,white,alcohol,10.5,6.0,medium,1
4289,white,fixed acidity,6.6,6.0,medium,1
4289,white,volatile acidity,0.26,6.0,medium,1
4289,white,citric acid,0.27,6.0,medium,1
4289,white,residual sugar,11.8,6.0,medium,1
4289,white,chlorides,0.048,6.0,medium,1
4289,white,free sulfur dioxide,28.0,6.0,medium,1
4289,white,total sulfur dioxide,112.0,6.0,medium,1
4289,white,density,0.99606,6.0,medium,1
4289,white,pH,2.87,6.0,medium,1
4289,white,sulphates,0.49,6.0,medium,1
4289,white,alcohol,9.7,6.0,medium,1
4290,white,fixed acidity,5.7,5.0,medium,1
4290,white,volatile acidity,0.26,5.0,medium,1
4290,white,citric acid,0.24,5.0,medium,1
4290,white,residual sugar,17.8,5.0,medium,1
4290,white,chlorides,0.059,5.0,medium,1
4290,white,free sulfur dioxide,23.0,5.0,medium,1
4290,white,total sulfur dioxide,124.0,5.0,medium,1
4290,white,density,0.99773,5.0,medium,1
4290,white,pH,3.3,5.0,medium,1
4290,white,sulphates,0.5,5.0,medium,1
4290,white,alcohol,10.1,5.0,medium,1
4291,white,fixed acidity,7.2,5.0,medium,1
4291,white,volatile acidity,0.21,5.0,medium,1
4291,white,citric acid,0.36,5.0,medium,1
4291,white,residual sugar,15.7,5.0,medium,1
4291,white,chlorides,0.045,5.0,medium,1
4291,white,free sulfur dioxide,68.0,5.0,medium,1
4291,white,total sulfur dioxide,183.0,5.0,medium,1
4291,white,density,0.99922,5.0,medium,1
4291,white,pH,3.25,5.0,medium,1
4291,white,sulphates,0.76,5.0,medium,1
4291,white,alcohol,9.4,5.0,medium,1
4292,white,fixed acidity,6.9,6.0,medium,1
4292,white,volatile acidity,0.22,6.0,medium,1
4292,white,citric acid,0.32,6.0,medium,1
4292,white,residual sugar,5.8,6.0,medium,1
4292,white,chlorides,0.041,6.0,medium,1
4292,white,free sulfur dioxide,20.0,6.0,medium,1
4292,white,total sulfur dioxide,119.0,6.0,medium,1
4292,white,density,0.99296,6.0,medium,1
4292,white,pH,3.17,6.0,medium,1
4292,white,sulphates,0.55,6.0,medium,1
4292,white,alcohol,11.2,6.0,medium,1
4293,white,fixed acidity,7.2,5.0,medium,1
4293,white,volatile acidity,0.21,5.0,medium,1
4293,white,citric acid,0.36,5.0,medium,1
4293,white,residual sugar,15.7,5.0,medium,1
4293,white,chlorides,0.045,5.0,medium,1
4293,white,free sulfur dioxide,68.0,5.0,medium,1
4293,white,total sulfur dioxide,183.0,5.0,medium,1
4293,white,density,0.99922,5.0,medium,1
4293,white,pH,3.25,5.0,medium,1
4293,white,sulphates,0.76,5.0,medium,1
4293,white,alcohol,9.4,5.0,medium,1
4294,white,fixed acidity,7.4,5.0,medium,1
4294,white,volatile acidity,0.22,5.0,medium,1
4294,white,citric acid,0.28,5.0,medium,1
4294,white,residual sugar,9.0,5.0,medium,1
4294,white,chlorides,0.046,5.0,medium,1
4294,white,free sulfur dioxide,22.0,5.0,medium,1
4294,white,total sulfur dioxide,121.0,5.0,medium,1
4294,white,density,0.99468,5.0,medium,1
4294,white,pH,3.1,5.0,medium,1
4294,white,sulphates,0.55,5.0,medium,1
4294,white,alcohol,10.8,5.0,medium,1
4295,white,fixed acidity,7.2,5.0,medium,1
4295,white,volatile acidity,0.21,5.0,medium,1
4295,white,citric acid,0.36,5.0,medium,1
4295,white,residual sugar,15.7,5.0,medium,1
4295,white,chlorides,0.045,5.0,medium,1
4295,white,free sulfur dioxide,68.0,5.0,medium,1
4295,white,total sulfur dioxide,183.0,5.0,medium,1
4295,white,density,0.99922,5.0,medium,1
4295,white,pH,3.25,5.0,medium,1
4295,white,sulphates,0.76,5.0,medium,1
4295,white,alcohol,9.4,5.0,medium,1
4296,white,fixed acidity,6.9,6.0,medium,1
4296,white,volatile acidity,0.22,6.0,medium,1
4296,white,citric acid,0.32,6.0,medium,1
4296,white,residual sugar,5.8,6.0,medium,1
4296,white,chlorides,0.041,6.0,medium,1
4296,white,free sulfur dioxide,20.0,6.0,medium,1
4296,white,total sulfur dioxide,119.0,6.0,medium,1
4296,white,density,0.99296,6.0,medium,1
4296,white,pH,3.17,6.0,medium,1
4296,white,sulphates,0.55,6.0,medium,1
4296,white,alcohol,11.2,6.0,medium,1
4297,white,fixed acidity,7.0,6.0,medium,1
4297,white,volatile acidity,0.2,6.0,medium,1
4297,white,citric acid,0.35,6.0,medium,1
4297,white,residual sugar,8.8,6.0,medium,1
4297,white,chlorides,0.037,6.0,medium,1
4297,white,free sulfur dioxide,31.0,6.0,medium,1
4297,white,total sulfur dioxide,103.0,6.0,medium,1
4297,white,density,0.99388,6.0,medium,1
4297,white,pH,3.13,6.0,medium,1
4297,white,sulphates,0.49,6.0,medium,1
4297,white,alcohol,11.0,6.0,medium,1
4298,white,fixed acidity,5.6,6.0,medium,1
4298,white,volatile acidity,0.26,6.0,medium,1
4298,white,citric acid,0.0,6.0,medium,1
4298,white,residual sugar,10.2,6.0,medium,1
4298,white,chlorides,0.038,6.0,medium,1
4298,white,free sulfur dioxide,13.0,6.0,medium,1
4298,white,total sulfur dioxide,111.0,6.0,medium,1
4298,white,density,0.99315,6.0,medium,1
4298,white,pH,3.44,6.0,medium,1
4298,white,sulphates,0.46,6.0,medium,1
4298,white,alcohol,12.4,6.0,medium,1
4299,white,fixed acidity,6.3,6.0,medium,1
4299,white,volatile acidity,0.28,6.0,medium,1
4299,white,citric acid,0.3,6.0,medium,1
4299,white,residual sugar,6.6,6.0,medium,1
4299,white,chlorides,0.208,6.0,medium,1
4299,white,free sulfur dioxide,60.0,6.0,medium,1
4299,white,total sulfur dioxide,154.0,6.0,medium,1
4299,white,density,0.99478,6.0,medium,1
4299,white,pH,3.1,6.0,medium,1
4299,white,sulphates,0.4,6.0,medium,1
4299,white,alcohol,9.4,6.0,medium,1
4300,white,fixed acidity,6.4,5.0,medium,1
4300,white,volatile acidity,0.29,5.0,medium,1
4300,white,citric acid,0.3,5.0,medium,1
4300,white,residual sugar,6.5,5.0,medium,1
4300,white,chlorides,0.209,5.0,medium,1
4300,white,free sulfur dioxide,62.0,5.0,medium,1
4300,white,total sulfur dioxide,156.0,5.0,medium,1
4300,white,density,0.99478,5.0,medium,1
4300,white,pH,3.1,5.0,medium,1
4300,white,sulphates,0.4,5.0,medium,1
4300,white,alcohol,9.4,5.0,medium,1
4301,white,fixed acidity,7.2,5.0,medium,1
4301,white,volatile acidity,0.34,5.0,medium,1
4301,white,citric acid,0.23,5.0,medium,1
4301,white,residual sugar,8.9,5.0,medium,1
4301,white,chlorides,0.105,5.0,medium,1
4301,white,free sulfur dioxide,22.0,5.0,medium,1
4301,white,total sulfur dioxide,155.0,5.0,medium,1
4301,white,density,0.99692,5.0,medium,1
4301,white,pH,3.01,5.0,medium,1
4301,white,sulphates,0.58,5.0,medium,1
4301,white,alcohol,9.5,5.0,medium,1
